categoria,subcategoria,nombre,precio,url,descripcion,tienda
Construcción de hornos,Aislantes - Ladrillos - Fibras,RE005613 Placa fibra 1260ºC 25mm x1000x1200mm 300Kg/m3,79.09€,https://anper.net/productos/422/construccion-de-hornos/re005613-placa-fibra-1260-c-25mm-x1000x1200mm-300kg-m3,"1 DESCRIPCIÓN/
La placa de fibra cerámica está diseñada para aplicaciones térmicas con altas demandas de rigidez. Sus propiedades de aislamiento térmico y resistencia a la abrasión se han perfeccionado gracias a la mayor densidad. La placa de fibra cerámica es un producto conformado al vacío que resiste velocidades de gas más altas que la manta de fibra cerámica. Es ideal para hornos, conductos de caldera y revestimiento de etalaje por su baja conductividad térmica y bajo almacenamiento de calor, que permite reducir aún más los tiempos de ciclo y un acceso más rápido para realizar el mantenimiento de hornos industriales.
  2 CARACTERÍSTICAS/
• Alta rigidez y peso ligero.
• Baja conductividad térmica.
• Resistencia al choque térmico y a la erosión por gas.
• Fácil de cortar y manipular, flexibilidad mecánica.
• Resiste la penetración por aluminio fundido y otros metales no ferrosos.
  3 APLICACIONES TÍPICAS/
• Revestimiento de hornos industriales.
• Revestimiento de cámaras de combustión, calderas y calentadores.
• Aislamiento de seguridad para materiales refractarios monolíticos.
• Transferencia de metales no ferrosos.
• Juntas de dilatación.
• Barrera contra incendios.
  4 PROPIEDADES FÍSICAS/
  físicas...1260˚C
Densidad (kg/m3)...300/360
Temperatura de clasificación (ºC)...1260
Contenido de humedad (%)... ≤1
Contracción por calentamiento (%)...1100ºC *24h <3
Conductividad térmica (W/m.k)
- 200ºC...0.06
- 400ºC...0.08
- 500ºC...0.09
- 600ºC...0.11
Resistencia a compresión en frío (MPa)...0.1-0.2
Pérdida en ignición (% peso) ...≤ 7
Dimensión estándar (mm)...1200 x 1000
Espesores opcionales (mm)...10 - 25 - 40 – 50
  5 COMPOSICIÓN QUÍMICA/
Propiedades...1260˚C
Al2O3...≥ 43
SiO2... ≥ 54
ZrO2.... -",Anper
Construcción de hornos,Aislantes - Ladrillos - Fibras,RE005614 Placa fibra 1260ºC 50mm x1000x1200mm 300Kg/m3,165.84€,https://anper.net/productos/423/construccion-de-hornos/re005614-placa-fibra-1260-c-50mm-x1000x1200mm-300kg-m3,"1 DESCRIPCIÓN/
La placa de fibra cerámica está diseñada para aplicaciones térmicas con altas demandas de rigidez. Sus propiedades de aislamiento térmico y resistencia a la abrasión se han perfeccionado gracias a la mayor densidad. La placa de fibra cerámica es un producto conformado al vacío que resiste velocidades de gas más altas que la manta de fibra cerámica. Es ideal para hornos, conductos de caldera y revestimiento de etalaje por su baja conductividad térmica y bajo almacenamiento de calor, que permite reducir aún más los tiempos de ciclo y un acceso más rápido para realizar el mantenimiento de hornos industriales.
  2 CARACTERÍSTICAS/
• Alta rigidez y peso ligero.
• Baja conductividad térmica.
• Resistencia al choque térmico y a la erosión por gas.
• Fácil de cortar y manipular, flexibilidad mecánica.
• Resiste la penetración por aluminio fundido y otros metales no ferrosos.
  3 APLICACIONES TÍPICAS/
• Revestimiento de hornos industriales.
• Revestimiento de cámaras de combustión, calderas y calentadores.
• Aislamiento de seguridad para materiales refractarios monolíticos.
• Transferencia de metales no ferrosos.
• Juntas de dilatación.
• Barrera contra incendios.
  4 PROPIEDADES FÍSICAS/
  físicas...1260˚C
Densidad (kg/m3)...300/360
Temperatura de clasificación (ºC)...1260
Contenido de humedad (%)... ≤1
Contracción por calentamiento (%)...1100ºC *24h <3
Conductividad térmica (W/m.k)
- 200ºC...0.06
- 400ºC...0.08
- 500ºC...0.09
- 600ºC...0.11
Resistencia a compresión en frío (MPa)...0.1-0.2
Pérdida en ignición (% peso) ...≤ 7
Dimensión estándar (mm)...1200 x 1000
Espesores opcionales (mm)...10 - 25 - 40 – 50
  5 COMPOSICIÓN QUÍMICA/
Propiedades...1260˚C
Al2O3...≥ 43
SiO2... ≥ 54
ZrO2.... -",Anper
Construcción de hornos,Aislantes - Ladrillos - Fibras,RE005631 Ladrillo refractario aislante .230x114x64 1400ºC T-26,5.57€,https://anper.net/productos/415/construccion-de-hornos/re005631-ladrillo-refractario-aislante-230x114x64-1400-c-t-26,"1 DESCRIPCIÓN/
El ladrillo aislante tiene baja conductividad térmica, buena resistencia al choque térmico, bajo almacenamiento de calor y bajo contenido en hierro. Su excelente flexibilidad mecánica, junto con la alta eficacia del aislamiento aumenta el amplio abanico de aplicaciones del ladrillo aislante en distintos sectores industriales.
Nuestro ladrillo aislante se fabrica con polvo refractario de alta calidad. En el proceso de producción, se inyectan distintos materiales de relleno y orgánicos en la proporción adecuada, el ladrillo se comprime al vacío y se sinteriza a alta temperatura.
  2 CARACTERÍSTICAS/
Baja conductividad térmica
Alta pureza y bajo contenido en hierro
Buena resistencia térmica
Excelente resistencia al choque térmico
Dimensiones exactas y fácil de cortar
  3 APLICACIONES TÍPICAS/
Revestimiento de paredes, techos, etc…en hornos refractarios industriales.
Revestimiento de hornos de recocido
Revestimiento de hornos con tratamiento térmico.
  Propiedades físicas
Densidad (Kg/m3)...800
Temperatura de clasificación ºC...1430
Resistencia a la compresión en frio (MPa)...1.8
Resistencia a la Flexión (MPa)...1.7
Cambio lineal permanente (%)x24hrs...≤0.6
Dilatación térmica (%) 1000ºC...0.52
Conductividad térmica (W/m.k)
- A 350ºC...0.25
- A 400ºC...0.29
- A 600ºC...0.32
  5 COMPOSICIÓN QUÍMICA/
Al2O3 (%)...56
SiO2 (%)...41
Fe2O3 (%)...≤0.8
K2O + Na2O (%)...1.7",Anper
Construcción de hornos,Aislantes - Ladrillos - Fibras,RE005632 Cuplón pequeño horno cerámica 1pulgada,3.53€,https://anper.net/productos/417/construccion-de-hornos/re005632-cuplon-pequeno-horno-ceramica-1pulgada,"  Cuploc D.48/20x 36mm (4,5x7mm) 1""",Anper
Construcción de hornos,Aislantes - Ladrillos - Fibras,RE005633 Cuplón grande horno cerámica 2 pulgadas,4.10€,https://anper.net/productos/418/construccion-de-hornos/re005633-cuplon-grande-horno-ceramica-2-pulgadas,,Anper
Construcción de hornos,Aislantes - Ladrillos - Fibras,RE005634 Disco cuplón alumina 100/30x4mm,3.86€,https://anper.net/productos/419/construccion-de-hornos/re005634-disco-cuplon-alumina-100-30x4mm,,Anper
Construcción de hornos,Aislantes - Ladrillos - Fibras,RE005635 Anclaje para cuplón varilla roscada acero refractario 160mm,6.73€,https://anper.net/productos/420/construccion-de-hornos/re005635-anclaje-para-cuplon-varilla-roscada-acero-refractario-160mm,,Anper
Construcción de hornos,Aislantes - Ladrillos - Fibras,RE005636 Ladrillo refractario aislante 230x114x64 1300ºC T-23,4.31€,https://anper.net/productos/416/construccion-de-hornos/re005636-ladrillo-refractario-aislante-230x114x64-1300-c-t-23,"1 DESCRIPCIÓN/
El ladrillo aislante tiene baja conductividad térmica, buena resistencia al choque térmico, bajo almacenamiento de calor y bajo contenido en hierro. Su excelente flexibilidad mecánica, junto con la alta eficacia del aislamiento aumenta el amplio abanico de aplicaciones del ladrillo aislante en distintos sectores industriales.
Nuestro ladrillo aislante se fabrica con polvo refractario de alta calidad. En el proceso de producción, se inyectan distintos materiales de relleno y orgánicos en la proporción adecuada, el ladrillo se comprime al vacío y se sinteriza a alta temperatura.
  2 CARACTERÍSTICAS/
Baja conductividad térmica
Alta pureza y bajo contenido en hierro
Buena resistencia térmica
Excelente resistencia al choque térmico
Dimensiones exactas y fácil de cortar
  3 APLICACIONES TÍPICAS/
Revestimiento de paredes, techos, etc…en hornos refractarios industriales.
Revestimiento de hornos de recocido
Revestimiento de hornos con tratamiento térmico
  Propiedades físicas
RE005636
Densidad (Kg/m3)...600
Temperatura de clasificación ºC...1300
Resistencia a la compresión en frio (MPa)...1.2
Resistencia a la Flexión (MPa)...1
Cambio lineal permanente (%)x24hrs...≤0.6
Dilatación térmica (%) 1000ºC...0.5
Conductividad térmica (W/m.k)
- A 350ºC...0.18
- A 400ºC...0.20
- A 600ºC...0.24
  5 COMPOSICIÓN QUÍMICA/
Al2O3 (%)...42
SiO2 (%)...55
Fe2O3 (%)...≤1
K2O + Na2O (%)...1.1",Anper
Construcción de hornos,Hilo Kanthal,"Hilo tipo Kanthal A1 diámetro 0,8mm","5 metros
15.12€
25 metros
27.36€",https://anper.net/productos/563/construccion-de-hornos/hilo-kanthal-a1-diametro-0-8mm-25-metros,"CrAl 25/5
Composición Química:
Cr...25
Al...25
Fe... Rest
+ Aditivos especiales
  Propiedades físicas: Resistividad eléctrica específica a 20ºC (Ω mm2/m): 1,44 ±5%
Espesor (gr/cm3): 7,1
Calor específico (J/gK): a 20ºC... 0,46 / a 1000ºC...0,63
Conductividad térmica (W/mK): a 20ºC...13
Módulo de elasticidad (103 N/mm2): 210
Promedio lineal:
Coeficiente de expansión (10 -6/K)
Especificaciones eléctricas. Resistividad eléctrica en funcion de la Tª:
Faktor Cσ=1+α·Δσ
Propiedades tecnológicas:
Estructura-grano: Ferrítico
Magnetismo: Magnético
Temperatura máxima de trabajo al aire: 1350ºC
Temperatura de Fusión: ≈1500ºC
Resistencia a la tracción a Tª ambiente (N/mm2): 700-850
Alargamiento de rotura a Tª ambiente (Lo =100mm): 16-25%
Límite de rendimiento del 1% para 1000h (N/mm2): 
Tratamiento:
Defromidad: Bueno
Soldabilidad: Satisfactorio
Metal de aportación:. Para la misma aleación
Aplicaciones:
Elementos para hornos industriales de alta Tª hasta 1350ºC
En dimensiones finas, para aparatos de calefacción, calentador radiante, lámparas de cuarzo, ventiladores, tostadores,...
   ",Anper
Construcción de hornos,Hilo Kanthal,"Hilo tipo Kanthal A1 diámetro 1,0mm","5 metros
15.85€
25 metros
30.70€",https://anper.net/productos/1080/construccion-de-hornos/hilo-kanthal-a1-diametro-1mm,"CrAl 25/5
Composición Química:
Cr...25
Al...25
Fe... Rest
+ Aditivos especiales
  Propiedades físicas: Resistividad eléctrica específica a 20ºC (Ω mm2/m): 1,44 ±5%
Espesor (gr/cm3): 7,1
Calor específico (J/gK): a 20ºC... 0,46 / a 1000ºC...0,63
Conductividad térmica (W/mK): a 20ºC...13
Módulo de elasticidad (103 N/mm2): 210
Promedio lineal:
Coeficiente de expansión (10 -6/K)
Especificaciones eléctricas. Resistividad eléctrica en funcion de la Tª:
Faktor Cσ=1+α·Δσ
Propiedades tecnológicas:
Estructura-grano: Ferrítico
Magnetismo: Magnético
Temperatura máxima de trabajo al aire: 1350ºC
Temperatura de Fusión: ≈1500ºC
Resistencia a la tracción a Tª ambiente (N/mm2): 700-850
Alargamiento de rotura a Tª ambiente (Lo =100mm): 16-25%
Límite de rendimiento del 1% para 1000h (N/mm2): 
Tratamiento:
Defromidad: Bueno
Soldabilidad: Satisfactorio
Metal de aportación:. Para la misma aleación
Aplicaciones:
Elementos para hornos industriales de alta Tª hasta 1350ºC
En dimensiones finas, para aparatos de calefacción, calentador radiante, lámparas de cuarzo, ventiladores, tostadores,...
 ",Anper
Construcción de hornos,Hilo Kanthal,"Hilo tipo Kanthal A1 diámetro 1,2mm","5 metros
17.08€
25 metros
36.34€",https://anper.net/productos/564/construccion-de-hornos/hilo-kanthal-a1-diametro-1-2mm-5metros,"CrAl 25/5
Composición Química:
Cr...25
Al...25
Fe... Rest
+ Aditivos especiales
  Propiedades físicas: Resistividad eléctrica específica a 20ºC (Ω mm2/m): 1,44 ±5%
Espesor (gr/cm3): 7,1
Calor específico (J/gK): a 20ºC... 0,46 / a 1000ºC...0,63
Conductividad térmica (W/mK): a 20ºC...13
Módulo de elasticidad (103 N/mm2): 210
Promedio lineal:
Coeficiente de expansión (10 -6/K)
Especificaciones eléctricas. Resistividad eléctrica en funcion de la Tª:
Faktor Cσ=1+α·Δσ
Propiedades tecnológicas:
Estructura-grano: Ferrítico
Magnetismo: Magnético
Temperatura máxima de trabajo al aire: 1350ºC
Temperatura de Fusión: ≈1500ºC
Resistencia a la tracción a Tª ambiente (N/mm2): 700-850
Alargamiento de rotura a Tª ambiente (Lo =100mm): 16-25%
Límite de rendimiento del 1% para 1000h (N/mm2): 
Tratamiento:
Defromidad: Bueno
Soldabilidad: Satisfactorio
Metal de aportación:. Para la misma aleación
Aplicaciones:
Elementos para hornos industriales de alta Tª hasta 1350ºC
En dimensiones finas, para aparatos de calefacción, calentador radiante, lámparas de cuarzo, ventiladores, tostadores,...
 ",Anper
Construcción de hornos,Hilo Kanthal,"Hilo tipo Kanthal A1 diámetro 1,3mm","5 metros
19.00€
25 metros
45.07€",https://anper.net/productos/1082/construccion-de-hornos/hilo-kanthal-a1-diametro-1-3mm,"CrAl 25/5
Composición Química:
Cr...25
Al...25
Fe... Rest
+ Aditivos especiales
  Propiedades físicas: Resistividad eléctrica específica a 20ºC (Ω mm2/m): 1,44 ±5%
Espesor (gr/cm3): 7,1
Calor específico (J/gK): a 20ºC... 0,46 / a 1000ºC...0,63
Conductividad térmica (W/mK): a 20ºC...13
Módulo de elasticidad (103 N/mm2): 210
Promedio lineal:
Coeficiente de expansión (10 -6/K)
Especificaciones eléctricas. Resistividad eléctrica en funcion de la Tª:
Faktor Cσ=1+α·Δσ
Propiedades tecnológicas:
Estructura-grano: Ferrítico
Magnetismo: Magnético
Temperatura máxima de trabajo al aire: 1350ºC
Temperatura de Fusión: ≈1500ºC
Resistencia a la tracción a Tª ambiente (N/mm2): 700-850
Alargamiento de rotura a Tª ambiente (Lo =100mm): 16-25%
Límite de rendimiento del 1% para 1000h (N/mm2): 
Tratamiento:
Defromidad: Bueno
Soldabilidad: Satisfactorio
Metal de aportación:. Para la misma aleación
Aplicaciones:
Elementos para hornos industriales de alta Tª hasta 1350ºC
En dimensiones finas, para aparatos de calefacción, calentador radiante, lámparas de cuarzo, ventiladores, tostadores,...
 ",Anper
Construcción de hornos,Hilo Kanthal,"Hilo tipo Kanthal A1 diámetro 1,4mm","5 metros
18.22€
25 metros
41.57€",https://anper.net/productos/1083/construccion-de-hornos/hilo-kanthal-a1-diametro-1-4mm,"CrAl 25/5
Composición Química:
Cr...25
Al...25
Fe... Rest
+ Aditivos especiales
  Propiedades físicas: Resistividad eléctrica específica a 20ºC (Ω mm2/m): 1,44 ±5%
Espesor (gr/cm3): 7,1
Calor específico (J/gK): a 20ºC... 0,46 / a 1000ºC...0,63
Conductividad térmica (W/mK): a 20ºC...13
Módulo de elasticidad (103 N/mm2): 210
Promedio lineal:
Coeficiente de expansión (10 -6/K)
Especificaciones eléctricas. Resistividad eléctrica en funcion de la Tª:
Faktor Cσ=1+α·Δσ
Propiedades tecnológicas:
Estructura-grano: Ferrítico
Magnetismo: Magnético
Temperatura máxima de trabajo al aire: 1350ºC
Temperatura de Fusión: ≈1500ºC
Resistencia a la tracción a Tª ambiente (N/mm2): 700-850
Alargamiento de rotura a Tª ambiente (Lo =100mm): 16-25%
Límite de rendimiento del 1% para 1000h (N/mm2): 
Tratamiento:
Defromidad: Bueno
Soldabilidad: Satisfactorio
Metal de aportación:. Para la misma aleación
Aplicaciones:
Elementos para hornos industriales de alta Tª hasta 1350ºC
En dimensiones finas, para aparatos de calefacción, calentador radiante, lámparas de cuarzo, ventiladores, tostadores,...
 ",Anper
Construcción de hornos,Hilo Kanthal,"Hilo tipo Kanthal A1 diámetro 1,5mm","5 metros
18.99€
25 metros
45.09€",https://anper.net/productos/879/construccion-de-hornos/hilo-kanthal-a1-diametro-1-5mm-5metros,"CrAl 25/5
Composición Química:
Cr...25
Al...25
Fe... Rest
+ Aditivos especiales
  Propiedades físicas: Resistividad eléctrica específica a 20ºC (Ω mm2/m): 1,44 ±5%
Espesor (gr/cm3): 7,1
Calor específico (J/gK): a 20ºC... 0,46 / a 1000ºC...0,63
Conductividad térmica (W/mK): a 20ºC...13
Módulo de elasticidad (103 N/mm2): 210
Promedio lineal:
Coeficiente de expansión (10 -6/K)
Especificaciones eléctricas. Resistividad eléctrica en funcion de la Tª:
Faktor Cσ=1+α·Δσ
Propiedades tecnológicas:
Estructura-grano: Ferrítico
Magnetismo: Magnético
Temperatura máxima de trabajo al aire: 1350ºC
Temperatura de Fusión: ≈1500ºC
Resistencia a la tracción a Tª ambiente (N/mm2): 700-850
Alargamiento de rotura a Tª ambiente (Lo =100mm): 16-25%
Límite de rendimiento del 1% para 1000h (N/mm2): 
Tratamiento:
Defromidad: Bueno
Soldabilidad: Satisfactorio
Metal de aportación:. Para la misma aleación
Aplicaciones:
Elementos para hornos industriales de alta Tª hasta 1350ºC
En dimensiones finas, para aparatos de calefacción, calentador radiante, lámparas de cuarzo, ventiladores, tostadores,...
 ",Anper
Construcción de hornos,Hilo Kanthal,"Hilo tipo Kanthal A1 diámetro 1,6mm","5 metros
19.78€
25 metros
48.71€",https://anper.net/productos/1084/construccion-de-hornos/hilo-kanthal-a1-diametro-1-6mm,"CrAl 25/5
Composición Química:
Cr...25
Al...25
Fe... Rest
+ Aditivos especiales
  Propiedades físicas: Resistividad eléctrica específica a 20ºC (Ω mm2/m): 1,44 ±5%
Espesor (gr/cm3): 7,1
Calor específico (J/gK): a 20ºC... 0,46 / a 1000ºC...0,63
Conductividad térmica (W/mK): a 20ºC...13
Módulo de elasticidad (103 N/mm2): 210
Promedio lineal:
Coeficiente de expansión (10 -6/K)
Especificaciones eléctricas. Resistividad eléctrica en funcion de la Tª:
Faktor Cσ=1+α·Δσ
Propiedades tecnológicas:
Estructura-grano: Ferrítico
Magnetismo: Magnético
Temperatura máxima de trabajo al aire: 1350ºC
Temperatura de Fusión: ≈1500ºC
Resistencia a la tracción a Tª ambiente (N/mm2): 700-850
Alargamiento de rotura a Tª ambiente (Lo =100mm): 16-25%
Límite de rendimiento del 1% para 1000h (N/mm2): 
Tratamiento:
Defromidad: Bueno
Soldabilidad: Satisfactorio
Metal de aportación:. Para la misma aleación
Aplicaciones:
Elementos para hornos industriales de alta Tª hasta 1350ºC
En dimensiones finas, para aparatos de calefacción, calentador radiante, lámparas de cuarzo, ventiladores, tostadores,...
 ",Anper
Construcción de hornos,Hilo Kanthal,"Hilo tipo Kanthal A1 diámetro 1,7mm","5 metros
20.64€
25 metros
52.68€",https://anper.net/productos/1085/construccion-de-hornos/hilo-kanthal-a1-diametro-1-7mm,"CrAl 25/5
Composición Química:
Cr...25
Al...25
Fe... Rest
+ Aditivos especiales
  Propiedades físicas: Resistividad eléctrica específica a 20ºC (Ω mm2/m): 1,44 ±5%
Espesor (gr/cm3): 7,1
Calor específico (J/gK): a 20ºC... 0,46 / a 1000ºC...0,63
Conductividad térmica (W/mK): a 20ºC...13
Módulo de elasticidad (103 N/mm2): 210
Promedio lineal:
Coeficiente de expansión (10 -6/K)
Especificaciones eléctricas. Resistividad eléctrica en funcion de la Tª:
Faktor Cσ=1+α·Δσ
Propiedades tecnológicas:
Estructura-grano: Ferrítico
Magnetismo: Magnético
Temperatura máxima de trabajo al aire: 1350ºC
Temperatura de Fusión: ≈1500ºC
Resistencia a la tracción a Tª ambiente (N/mm2): 700-850
Alargamiento de rotura a Tª ambiente (Lo =100mm): 16-25%
Límite de rendimiento del 1% para 1000h (N/mm2): 
Tratamiento:
Defromidad: Bueno
Soldabilidad: Satisfactorio
Metal de aportación:. Para la misma aleación
Aplicaciones:
Elementos para hornos industriales de alta Tª hasta 1350ºC
En dimensiones finas, para aparatos de calefacción, calentador radiante, lámparas de cuarzo, ventiladores, tostadores,...
 ",Anper
